phase;numero;dossierMulti;dossier;ordseq;rubrique;rubrique4Erudit;id;titre;datePub;dateModif;auteurs;keywords;directeur;statut;phase
;2012;;;41;114;114;961;Marcher encore pour que rien ne change ?;2012-04-24 21:20:09;2012-04-24 21:03:00;#Dominic Desroches;#Politique et société #Démocratie #Mouvement social #Canada/Québec;Marcello Vitali-Rosati;;
;2012;;;42;114;114;966;En lättnadens suck hörs över Sverige;2012-05-07 19:14:24;2012-05-07 19:09:48;#Anna Nyman;#Arts et lettres #Europe #Roman;Marcello Vitali-Rosati;;
;2012;;;43;114;114;967;Après la victoire de François Hollande, une gauche hégémonique en France ? ;2012-05-08 20:51:19;2012-05-08 20:41:32;#Gérard Wormser;#Politique et société #Europe #Milieu politique #Élections présidentielles #France;Marcello Vitali-Rosati;;
;2012;;;44;114;114;969;Notre dette à l'égard des Grecs !;2012-05-15 15:22:57;2012-05-15 15:24:12;#Yannick Maignien;#Politique et société #Europe #Crise financière #Mouvement social;Marcello Vitali-Rosati;;
;2012;;;45;114;114;971;La Loi spéciale 78 : un pas de plus vers un État québécois antidémocratique;2012-05-21 14:59:00;2012-05-21 14:55:28;#Dominic Desroches;#Politique et société #Mouvement social #Canada/Québec;Marcello Vitali-Rosati;;
;2012;;;46;114;114;977;Les manifestations québécoises et le(s) sens de la démocratie;2012-06-08 16:33:22;2012-06-08 16:38:53;#Marcello Vitali Rosati;#Politique et société #Mouvement social #Canada/Québec;Marcello Vitali-Rosati;;
;2012;;;47;114;114;978;Un gouvernement qui nous fait marcher;2012-06-14 16:33:05;2012-06-14 16:32:53;#Dominic Desroches;;Marcello Vitali-Rosati;;
;2012;;;48;114;114;979;It Ain’t Over Till the Fat lady Sings;2012-06-19 18:59:53;2012-06-19 18:51:06;#James Bond;#Politique et société #Europe #Crise financière;Marcello Vitali-Rosati;;
;2012;;;49;114;114;974;L'austérité ne marche pas;2012-06-23 14:36:00;2014-10-07 13:48:52;;#Europe #Crise financière;Marcello Vitali-Rosati;;
;2012;;;50;114;114;981;Que cache le succès mondial de la pop suédoise ?;2012-07-20 10:58:34;2013-12-01 18:00:53;#Églantine de Boissieu #Catherine Guesde;#Arts et lettres #Europe #Musique;Marcello Vitali-Rosati;;
;2012;;;51;114;114;987;Les passagers clandestins;2012-08-28 18:31:06;2012-08-28 18:23:37;#Dominic Desroches;#Politique et société #Mouvement social #Éducation et enseignement #Canada/Québec;Marcello Vitali-Rosati;;
;2012;;;52;114;114;953;Gouverner la France à l’ère de la guerre froide 2.0;2012-09-11 18:40:55;2012-09-12 05:38:43;#Jean-Yves Heurtebise;#Monde numérique #Politique et société #Europe #Relations internationales #Internet;Marcello Vitali-Rosati;;
;2012;;;53;114;114;952;Quelle sera la clé pour la Maison-Blanche : l'économie, l'argent ou la démographie ?;2012-09-22 17:56:17;2012-09-22 17:48:07;#Matt Browne;#Barack Obama #Politique et société #États-Unis #Élections présidentielles;Marcello Vitali-Rosati;;
;2012;;;54;114;114;991;Les charlots et les hebdos;2012-10-04 16:42:10;2012-10-04 16:19:45;#Christophe Premat;#Politique et société #Espace public #Édition, presse et médias;Marcello Vitali-Rosati;;
;2012;;;55;114;114;992;La voie étroite de Romney pour accéder à la Maison-Blanche;2012-10-08 23:15:27;2012-10-08 23:00:38;#Matt Browne;#Barack Obama #Politique et société #États-Unis #Élections présidentielles;Marcello Vitali-Rosati;;
;2012;;;56;114;114;995;Barack Obama a-t-il renouvelé le leadership de l’Amérique ?;2012-10-21 00:59:19;2012-10-21 00:52:58;#Niels Planel;#Barack Obama #Politique et société #États-Unis #Milieu politique #Relations internationales;Marcello Vitali-Rosati;;
;2012;;;57;114;114;999;La francophonie a-t-elle de l'avenir ?;2012-11-13 12:44:25;2013-01-22 15:19:39;#Christophe Premat;#Politique et société #Relations internationales #Francophonie #France;Marcello Vitali-Rosati;;
;2012;;;58;114;114;1000;Un livre qui m'a bouleversée...;2012-11-20 18:49:38;2012-11-20 18:48:18;#Geneviève Brisac;#Arts et lettres #Europe #Guerre et conflit;Marcello Vitali-Rosati;;
;2012;;;59;114;114;1001;Gouverner après une décennie libérale…;2012-11-21 16:45:08;2012-11-21 16:36:16;#Dominic Desroches;#Politique et société #Milieu politique #Démocratie #Espace public #Canada/Québec;Marcello Vitali-Rosati;;
;2012;;;60;114;114;1004;Tisser du lien communautaire, la faute à Rousseau;2012-12-10 17:41:57;2012-12-10 17:38:13;#Christophe Premat;#Philosophie #Politique et société #Europe #Rousseau #Démocratie;Marcello Vitali-Rosati;;
;2012;;;61;114;114;736;Le futur du Japon face à l'histoire du monde;2012-12-17 10:32:00;2012-12-17 14:08:10;#Naoki Inose;#Embrasser le 21e siècle, enfin ? #Politique et société #Asie #Relations internationales #Guerre et conflit #Capitalisme;Marcello Vitali-Rosati;;
;2012;;;62;113;113;973;'L’art, à La Source, aujourd’hui, encore et toujours'… Deux entretiens avec Gérard et Élisabeth Garouste;2012-06-01 17:03:06;2012-06-03 16:16:40;#Alain Kerlan;#Arts et lettres #Peinture #Éducation et enseignement;Marcello Vitali-Rosati;;
;2012;;;63;113;113;985;La francophonie, une notion dépassée ? Entretien avec Bienvenu Sene Mongaba;2012-07-31 19:52:42;2012-09-03 16:25:20;#Christophe Premat #Françoise Sule #Gérard Colavecchio;#Arts et lettres #Afrique #Roman #Multilinguisme #Francophonie #Éducation et enseignement;Marcello Vitali-Rosati;;
;2012;;;64;113;113;988;Surpeuplée ? Vieillissante ? Entretien avec John F. May sur  l’avenir démographique de la planète;2012-09-10 16:23:57;2012-09-10 16:17:17;#Niels Planel #John F. May;#Politique et société #Pays en développement #Écologie;Marcello Vitali-Rosati;;
;2012;;;65;60;60;958;Ombre e luci - Chet en noir et blanc;2012-04-20 12:49:34;2012-04-20 12:47:15;;#Arts et lettres #Musique;Marcello Vitali-Rosati;;
;2012;;;66;60;60;964;pures données;2012-05-04 08:56:34;2012-05-22 19:21:13;#Norbert Godon;#focuscreation;Marcello Vitali-Rosati;;
;2012;;;67;60;60;963;COMPTE TENU DES DONNÉES;2012-05-04 08:56:48;2012-05-02 09:51:03;#Norbert Godon;;Marcello Vitali-Rosati;;
;2012;;;68;60;60;947;CLASSER CALCULER;2012-05-04 08:57:00;2012-05-22 14:06:54;#Marcello Vitali Rosati;#Arts et lettres #Créativité;Marcello Vitali-Rosati;;
;2012;;;69;60;60;993;Toujours en ligne sur Facebook;2012-10-11 19:39:01;2012-10-11 19:32:05;#Peppe Cavallari;#Monde numérique #Espace public #Internet;Marcello Vitali-Rosati;;
;2012;;;70;76;76;921;À la recherche du frère perdu;2012-03-03 18:00:04;2012-03-08 12:34:21;#Christophe Premat;#Arts et lettres #Europe;Marcello Vitali-Rosati;;
;2012;;;71;76;76;919;"""Le Vent"" :  Tentative de restitution d’un retable baroque  ou un principe de transfigure";2012-03-19 13:52:15;2012-03-19 14:36:13;#Yona Hanhart-Marmor;#Arts et lettres #Simon, Claude;Marcello Vitali-Rosati;;
;2012;;;72;76;76;955;"Un livre d’aujourd’hui : ""Petit journal de bord des frontières"", de Gazmend Kapllani";2012-04-06 00:33:48;2012-04-06 00:12:22;#Anne-Laure Brisac;#Arts et lettres #Politique et société #Europe #Guerre et conflit;Marcello Vitali-Rosati;;
;2012;;;73;76;76;984;La corvée des ordures;2012-07-31 19:04:24;2012-08-08 19:53:32;#Christophe Premat;#Arts et lettres #Roman;Marcello Vitali-Rosati;;
;2012;;;74;76;76;986;"""La Clameur de l'eau""";2012-08-08 19:52:20;2012-08-08 19:41:10;#Roberto Gac;#Arts et lettres #Europe #Guerre et conflit #Roman;Marcello Vitali-Rosati;;
;2012;;;75;76;76;1005;Un roman magnifique sur le peuple bulgare;2012-12-11 19:38:13;2012-12-11 19:28:53;#Gilles Rouet;#Arts et lettres #Politique et société #Europe #Guerre et conflit #Roman;Marcello Vitali-Rosati;;
;2012;;;;119;119;902;Newsletter;2012-01-10 13:43:58;2012-01-10 13:46:54;# Sens Public;;Marcello Vitali-Rosati;;
;2013;;968;1;113;113;1012;L'espace, une quête philosophique ?;2013-01-28 18:56:31;2013-01-28 18:43:34;#Gérard Wormser #Roland Bacon #Jean-Marc Bonnet-Bidaud;#focus #Sciences et environnement #Théâtre #Conférences Consonances;Marcello Vitali-Rosati;;
;2013;;968;2;113;113;1027;Un Père pourquoi faire ?;2013-03-21 15:15:22;2013-03-21 15:10:30;#Gérard Wormser #Christine Castelain-Meunier #Bernard Lahire;#Arts et lettres #Philosophie #Théâtre #Kafka, Frantz #Conférences Consonances;Marcello Vitali-Rosati;;
ph1;2013;;1090;1;58;58;1011;Après le dernier clic : que signifie mourir sur le web ?;2013-01-22 12:37:53;2013-01-22 12:31:15;#Peppe Cavallari;#Monde numérique #Philosophie #Politique et société #Internet #Écritures numériques et éditorialisation #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph1;2013;;1090;2;114;114;1020;Prométhée et la nouvelle culture technique numérique;2013-02-10 16:23:50;2015-02-23 19:40:13;#Christophe Premat;#Monde numérique #Politique et société #Espace public #Édition, presse et médias #Internet #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph1;2013;;1090;3;114;114;1023;Après l’accord Google, le chantier de la fiscalité  du numérique reste ouvert;2013-02-18 11:23:26;2015-02-23 19:42:10;#Cyril Coulet;#Monde numérique #Politique et société #Édition, presse et médias #Entreprises #Internet #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph2;2013;;1090;4;60;60;1028;L’Œ;2013-03-29 14:46:31;2013-04-03 12:29:22;#Gladys Brégeon;#Monde numérique #Arts et lettres #focuscreation #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
;2013;;;1;76;58;1008;À la recherche du temps (politique) perdu;2013-01-09 17:01:47;2013-01-09 16:43:04;#Niels Planel;#Philosophie #Politique et société #Mondialisation #Socialisme et Communisme #essais;Marcello Vitali-Rosati;;
;2013;;;2;76;58;1013;La mise en scène du passé;2013-01-28 19:16:58;2013-02-06 18:08:19;#Rémy Besson;#Genres #Histoire #Politique et société #Postcolonial #essais;Marcello Vitali-Rosati;;
;2013;;;3;58;58;1016;Fuente y fugas: del sentido de los flujos de datos digitales;2013-01-30 16:05:01;2013-01-30 20:27:54;#Yannick Maignien;#focus #Monde numérique #Politique et société #Édition, presse et médias #Internet #Écritures numériques et éditorialisation;Marcello Vitali-Rosati;;
;2013;;;4;58;58;1018;Il n'existe pas de paysage sans ombres - De la philosophie de la relation d’Édouard Glissant;2013-02-02 18:46:28;2013-02-02 18:39:13;#Viola Bao;#focus #Philosophie #Politique et société #Mondialisation #Postcolonial #Glissant, Édouard;Marcello Vitali-Rosati;;
;2013;;;5;58;58;1003;Vers une européanisation du secteur des politiques publiques mémorielles ;2013-02-06 18:36:57;2014-08-22 10:22:48;#Émilie Balayn;#focus #Politique et société #Europe #Relations internationales #Politique mémorielle;Marcello Vitali-Rosati;;
;2013;;;6;58;58;1021;La littérature contre la tromperie;2013-02-10 18:51:58;2013-02-10 18:39:05;#Akira Mizubayashi;#focus #Arts et lettres #Politique et société #Asie #Rousseau #Sujet;Marcello Vitali-Rosati;;
;2013;;;7;58;58;726;Du centralisme à la gouvernance des mémoires publiques;2013-02-11 06:11:00;2011-12-23 12:30:21;#Johann Michel;#Politique et société #Identité #Politique mémorielle #Patrimoine #France;Marcello Vitali-Rosati;;
;2013;;;8;58;58;1024;Sartre y el Partido Comunista Francés (PCF) tras la Liberación (1044-1948);2013-02-18 14:37:02;2013-02-18 14:33:38;#David Drake;#focus #Sartre, Jean-Paul #Guerre et conflit #Socialisme et Communisme;Marcello Vitali-Rosati;;
;2013;;;9;58;58;532;Valeur et limites de la distinction entre discussion et négociation;2013-03-18 15:03:00;2008-03-18 06:02:12;#Yves Cusset;#Philosophie #Démocratie;Marcello Vitali-Rosati;;
;2013;;;10;58;58;1030;La pédagogie différenciée : un processus coopératif entre enseignant et étudiant  déficient visuel ?;2013-03-26 15:43:47;2013-03-26 16:11:23;#Véronique Carrière;#Politique et société #Éducation et enseignement;Marcello Vitali-Rosati;;
;2013;;;11;58;58;1033;Rousseau dans le paysage dévasté de Fukushima;2013-04-15 12:45:49;2013-04-15 12:42:45;#Akira Mizubayashi;#focus #Philosophie #Politique et société #Sciences et environnement #Asie #Rousseau #Écologie;Marcello Vitali-Rosati;;
;2013;;;12;58;58;1035;Virtual Worlds, Machinima and Cooperation over Borders;2013-04-17 15:47:13;2013-04-17 17:30:54;#James Barrett;#focus #Monde numérique #Politique et société #Technologies #Internet;Marcello Vitali-Rosati;;
;2013;;;13;58;58;549;Le républicanisme anglais dans la seconde moitié du 17e siècle : l’exemple d’Algernon Sidney;2013-04-22 05:56:00;2011-06-21 12:40:22;#Paula Chaussenot;#Histoire #Politique et société #Europe #Sidney, Algernon #Hobbes, Thomas;Marcello Vitali-Rosati;;
;2013;;;14;58;58;1036;Philip K. Dick, Philosophe S-F;2013-04-24 22:18:16;2013-04-24 22:20:24;#Simon Critchley;#focus #Arts et lettres #Philosophie #Politique et société #Sciences et environnement #États-Unis #Roman #Technologies #Futur;Marcello Vitali-Rosati;;
;2013;;;15;114;58;1037;Débats autour de l'institutionnalisation du référendum fédéral en Allemagne;2013-04-29 18:12:58;2013-04-29 18:22:08;#Christophe Premat;#Politique et société #Europe #Démocratie #essais;Marcello Vitali-Rosati;;
;2013;;;16;58;58;1038;L’échec des intellectuels européens ?;2013-05-07 14:12:18;2013-05-08 17:41:44;#Jan-Werner Müller;#focus #Europe #Crise financière #Nation, nationalisme #Habermas, Jürgen;Marcello Vitali-Rosati;;
;2013;;;17;58;58;1039;La citoyenneté transnationale;2013-06-01 12:02:56;2013-06-01 11:39:34;#Claus Leggewie;#focus #Politique et société #Relations internationales;Marcello Vitali-Rosati;;
;2013;;;18;58;58;1042;De l’arbre au cristal en passant par le labyrinthe. Topographies de Sebald;2013-09-19 05:30:32;2013-09-19 05:28:58;#Emmanuel Ruben;#focus #Arts et lettres #Europe #Photographie #Roman;Marcello Vitali-Rosati;;
;2013;;;19;58;58;774;Bolzano : la liberté de penser entre État et religion;2013-09-29 11:06:00;2011-08-01 18:49:39;#Gaëtan Pégny;#Arts et lettres #Politique et société #Bolzano, Bernard #Religions;Marcello Vitali-Rosati;;
;2013;;;20;76;58;1044;Des femmes d’intellectuels et des femmes intellectuelles;2013-10-17 06:47:28;2013-10-17 09:58:52;#Ingrid Galster;#Genres #Arts et lettres #Histoire #Philosophie #Politique et société #France #essais;Marcello Vitali-Rosati;;
;2013;;;21;58;58;1045;« La société m’ennuie »;2013-10-23 06:18:57;2013-10-23 06:20:46;#Paula Cossart;#focus #Genres #Arts et lettres #Histoire #Politique et société #Identité;Marcello Vitali-Rosati;;
;2013;;;22;58;58;1047;"Relire Beauvoir. ""Le Deuxième Sexe"" soixante après";2013-10-30 13:20:28;2013-11-01 03:24:16;#Ingrid Galster;#focus #Genres #Beauvoir (de), Simone #Philosophie #Politique et société #Sartre, Jean-Paul;Marcello Vitali-Rosati;;
;2013;;;23;114;58;1052;Pour en finir avec le jugement des autres;2013-12-21 05:14:41;2013-12-21 05:11:34;#Emmanuel Ruben;#Arts et lettres #Philosophie #Politique et société #Sartre, Jean-Paul #Camus, Albert #Roman #essais;Marcello Vitali-Rosati;;
;2013;;;24;114;114;1009;Level 6 : hommage à Chris Marker;2013-01-09 18:19:43;2013-01-09 22:42:28;#Christophe Premat;#Monde numérique #Arts et lettres #Cinéma #Photographie #Marker, Chris;Marcello Vitali-Rosati;;
;2013;;;25;114;114;1010;Antonio Gramsci, un message venu des années trente;2013-01-14 14:23:17;2013-01-14 14:19:47;#Geneviève Brisac;;Marcello Vitali-Rosati;;
;2013;;;26;114;114;1025;Narrazione e realtà: Se questo è un papa progressista;2013-03-17 17:49:44;2013-03-27 15:46:42;#Claudio Tognonato;#Amérique latine #Histoire #Politique et société #Religions;Marcello Vitali-Rosati;;
;2013;;;27;114;114;1026;La poursuite de la révolution bolivarienne au Venezuela;2013-03-20 14:51:28;2013-03-20 14:38:53;#Christophe Premat;#Amérique latine #Politique et société #Mondialisation #Démocratie;Marcello Vitali-Rosati;;
;2013;;;28;114;114;1029;Une Europe sans moyens, une Europe sans ambition ?;2013-03-23 16:38:42;2013-03-23 16:40:38;#Cyril Coulet;#Politique et société #Europe #Relations internationales;Marcello Vitali-Rosati;;
;2013;;;29;114;114;1032;Narración y realidad : Si este es un papa progresista;2013-03-27 19:12:58;2013-04-01 13:36:13;#Claudio Tognonato;#Amérique latine #Histoire #Politique et société #Religions;Marcello Vitali-Rosati;;
;2013;;;30;114;114;1034;Ouverture des données et protection des sources;2013-04-15 13:52:00;2013-04-15 13:51:42;#Yannick Maignien;#Politique et société #Démocratie #Espace public #Édition, presse et médias;Marcello Vitali-Rosati;;
;2013;;;31;114;114;1040;Le 15M n'a pas eu lieu : mouvements sociaux et démocratie à venir en Espagne;2013-05-22 12:00:26;2013-05-22 11:51:45;#Carlos Benguigui;#Politique et société #Europe #Crise financière #Mouvement social;Marcello Vitali-Rosati;;
;2013;;;32;114;114;1041;Swedish angry young men;2013-05-31 21:49:14;2013-05-31 21:40:28;#Christophe Premat;#Politique et société #Europe #Mouvement social #Éducation et enseignement;Marcello Vitali-Rosati;;
;2013;;;33;114;114;1043;L'éloge de la différence ou l'humanisme intégral : hommage à Albert Jacquard;2013-09-28 12:52:08;2013-09-28 12:49:10;#Christophe Premat;#Politique et société #Sciences et environnement;Marcello Vitali-Rosati;;
;2013;;;34;114;114;1046;Annonce, à paraître : Le Dictionnaire universel des créatrices;2013-10-23 08:22:40;2013-10-23 08:24:36;# Sens Public;;Marcello Vitali-Rosati;;
;2013;;;35;114;114;1048;L’usage du Nord;2013-11-01 04:52:25;2013-11-01 07:25:10;#Emmanuel Ruben;#Arts et lettres #Politique et société #Roman;Marcello Vitali-Rosati;;
;2013;;;36;114;114;1049;Un avenir sans race;2013-12-01 11:54:37;2013-12-01 11:56:26;#Christophe Premat;#Philosophie #Politique et société #Europe #Espace public #France;Marcello Vitali-Rosati;;
;2013;;;37;114;114;1050;L'automne ukrainien de 2013 : Y aura-t-il de la lumière au bout du tunnel ? ;2013-12-16 10:32:13;2013-12-16 10:39:09;#Oksana Lychkovska;#Politique et société #Europe #Mouvement social;Marcello Vitali-Rosati;;
;2013;;;38;113;113;1017;Le Zen au service d’une vérité décomplexée (Du rapport aux passions). Entretien avec Yamada Sôshô;2013-02-01 12:01:43;2013-02-05 13:35:57;#Yamada Sôshô #Patrick Sigwalt;#focus #Philosophie #Europe #Asie #Sujet;Marcello Vitali-Rosati;;
;2013;;;39;113;113;1019;The destruction of the Parthenon;2013-03-15 21:06:50;2013-03-15 20:50:36;#Christos Chryssopoulos #Pierre Jassogne;#focus #Arts et lettres #Politique et société #Europe #Crise financière;Marcello Vitali-Rosati;;
;2013;;;40;76;76;1014;Les philosophes meurent aussi ;2013-01-28 19:43:33;2013-01-28 19:30:36;#Lucie Maurel Petetin;;Marcello Vitali-Rosati;;
;2013;;;41;76;76;1031;Gerassi, ventriloque de Sartre;2013-03-27 12:36:53;2013-03-27 19:14:25;#Ingrid Galster;#Beauvoir (de), Simone #Histoire #Philosophie #Sartre, Jean-Paul #Édition, presse et médias;Marcello Vitali-Rosati;;
ph1;2014;;1090;1;58;58;1099;Remédiation et interaction dans le milieu textuel;2014-10-03 10:46:19;2014-10-09 11:54:35;#Élisabeth Routhier;#focus #Monde numérique #Roman #Canada/Québec #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph2;2014;;1090;2;58;58;1103;Rimediazione e interazione nell'ambiente testuale;2014-10-06 09:48:18;2014-10-06 09:48:02;#Élisabeth Routhier;#Monde numérique #Roman #Canada/Québec #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph1;2014;;1090;3;58;58;1121;Humanités numériques ou computationnelles : Enjeux herméneutiques;2014-12-05 18:39:06;2015-01-20 08:11:50;#Jean-Guy Meunier;#focus #Monde numérique #Arts et lettres #Philosophie #Humanisme #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
;2014;;;1;76;58;1051;Une réflexion philosophique inédite sur le web;2014-01-28 10:29:00;2013-12-19 07:53:33;#Peppe Cavallari;#focus #Monde numérique #Philosophie #Politique et société #Internet #essais;Marcello Vitali-Rosati;;
;2014;;;2;58;58;1060;Heidegger et les critiques de la technique : une clarification des enjeux;2014-02-19 10:57:00;2014-10-13 09:58:42;#Fabrice Flipo;#Philosophie #Heidegger, Martin;Marcello Vitali-Rosati;;
;2014;;;3;58;58;936;"Fugue du temps : Le ""Miroir"" d’Andreï Tarkovski";2014-04-07 08:03:00;2014-12-07 14:12:47;#Jean-Yves Heurtebise;#Arts et lettres #Cinéma;Marcello Vitali-Rosati;;
;2014;;;4;58;58;1069;Envoûtement : Emmanuel Faye et la réaction allemande;2014-05-24 12:32:00;2014-10-13 09:54:57;#Sidonie Kereller;#Histoire #Philosophie #Politique et société #Heidegger, Martin;Marcello Vitali-Rosati;;
;2014;;;5;58;58;1071;Economic Models of Digital Publishing;2014-05-24 13:40:00;2014-10-13 09:52:31;#Gérard Wormser;#Monde numérique #Politique et société #Édition, presse et médias #Internet;Marcello Vitali-Rosati;;
;2014;;;6;58;58;1076;Les troupes coloniales françaises et l’occupation de la Rhénanie (1918 - 1930) ;2014-06-05 09:52:00;2014-10-13 09:10:31;#Christelle Gomis;#Histoire #Politique et société #Guerre et conflit #Postcolonial;Marcello Vitali-Rosati;;
;2014;;;7;58;58;1105;De l’objectivation à l’ouverture : la critique du désir sartrien chez Merleau-Ponty et Grimaldi;2014-10-09 13:40:56;2014-10-09 13:35:46;#Christopher Lapierre;#Philosophie #Merleau-Ponty, Maurice #Phénoménologie #Sujet;Marcello Vitali-Rosati;;
;2014;;;8;58;58;1109;Creolization of politics, Politics of Creolization: thinking of an “unthought” in the work of Edouard Glissant;2014-10-21 15:40:09;2015-02-07 09:27:41;#Edelyn Dorismond;#focus #Philosophie #Politique et société #Postcolonial;Marcello Vitali-Rosati;;
;2014;;;9;114;114;1053;Liberté de parole, ordre public,  quelques leçons de l’histoire : à propos de  « L’Affaire Dieudonné »;2014-01-17 13:44:49;2014-01-18 11:09:38;#Paula Cossart;;Marcello Vitali-Rosati;;
;2014;;;10;114;114;1054;Les rentrées littéraires et Madame Filippetti,  Ministre de la Culture et romancière;2014-01-21 11:14:49;2014-09-04 13:00:01;#Roberto Gac;#focus #Arts et lettres #Politique et société #Roman;Marcello Vitali-Rosati;;
;2014;;;11;114;114;1055;Le 21e siècle marque-t-il l'entrée du citoyen  sur la scène politique ?;2014-01-26 06:27:08;2014-01-26 06:20:28;#Niels Planel;#Milieu politique #Espace public #Éducation et enseignement #France;Marcello Vitali-Rosati;;
;2014;;;12;114;114;1056;Le silence brisé, l’oubli et la droite espagnole;2014-02-08 08:58:15;2014-02-08 08:51:13;#Carlos Benguigui;#Politique et société #Europe #Milieu politique #Espace public;Marcello Vitali-Rosati;;
;2014;;;13;114;114;1064;Tenir tête au revanchisme en Ukraine et en Europe;2014-03-21 05:51:00;2014-08-25 06:34:19;#Oksana Lychkovska;#Politique et société #Europe #Mouvement social;Marcello Vitali-Rosati;;
;2014;;;14;114;114;1066;Et si on osait une francophonie concrète ?;2014-04-21 06:12:00;2014-08-25 06:51:33;#Christophe Premat;#Politique et société #Europe #Francophonie;Marcello Vitali-Rosati;;
;2014;;;15;114;114;1092;Pourquoi tant de FN en France ? Genèse d’un néo-radicalisme majoritaire;2014-05-12 02:43:00;2014-09-12 02:46:05;#Jean-Yves Heurtebise;#Politique et société #Milieu politique #France;Marcello Vitali-Rosati;;
;2014;;;16;114;114;1074;La peur de la démocratie;2014-06-04 15:18:00;2014-08-27 15:15:21;#Carlos Benguigui;#Politique et société #Europe #Démocratie;Marcello Vitali-Rosati;;
;2014;;;17;114;114;1072;Baltasar Garzón et les disparus du franquisme;2014-06-27 14:52:00;2014-08-27 14:51:30;#Claudio Tognonato;#Amérique latine #Politique et société #Europe;Marcello Vitali-Rosati;;
;2014;;;18;114;114;1073;Europrose. Horizons pour l'Europe;2014-06-27 15:05:00;2014-08-27 15:00:39;#Gérard Wormser;#Politique et société #Europe #Édition, presse et médias;Marcello Vitali-Rosati;;
;2014;;;19;114;114;1091;On Transatlantic Relationship;2014-07-12 02:12:00;2014-09-12 02:12:15;#Matt Browne #Brian Katulis;#Politique et société #Europe #États-Unis #Relations internationales;Marcello Vitali-Rosati;;
;2014;;;20;114;114;1093;L'Europe et l'Amérique réussiront mieux ensemble que séparément;2014-07-12 09:37:00;2014-09-12 09:35:49;#Matt Browne #Brian Katulis;#Politique et société #Europe #États-Unis #Relations internationales;Marcello Vitali-Rosati;;
;2014;;;21;114;114;1094;Tough Choices Now Face The Europe's Progressives;2014-09-13 05:34:00;2014-09-13 08:27:15;#Matt Browne;;Marcello Vitali-Rosati;;
;2014;;;22;114;114;1095;Des décisions difficiles attendent les progressistes européens;2014-09-13 08:43:17;2014-09-13 08:38:19;#Matt Browne;#Politique et société #Milieu politique #France;Marcello Vitali-Rosati;;
;2014;;;23;114;114;1097;Contre le réalisme magique;2014-09-18 09:56:12;2014-09-18 09:54:01;#Nicolas Pernett;#Amérique latine #Arts et lettres #Politique et société #Relations internationales;Marcello Vitali-Rosati;;
;2014;;;24;114;114;1101;Élections suédoises : vers la constitution  d'un gouvernement minoritaire;2014-10-01 15:34:37;2014-10-01 15:27:19;#Christophe Premat;#Politique et société #Europe #Milieu politique;Marcello Vitali-Rosati;;
;2014;;;25;114;114;1108;Des institutions politiques adaptées à notre temps;2014-10-21 14:54:09;2014-10-21 14:49:36;#Christophe Premat;#Politique et société #Milieu politique #France;Marcello Vitali-Rosati;;
;2014;;;26;114;114;1112;Two or three things I don't know about them;2014-11-06 07:22:45;2014-11-14 07:02:55;#George Blecher;#Politique et société #États-Unis #Postcolonial;Marcello Vitali-Rosati;;
;2014;;;27;114;114;1113;"""Magic in the Moonlight"" de Woody Allen";2014-11-11 04:31:04;2014-11-16 05:09:38;#Jean-Pierre Zarader;;Marcello Vitali-Rosati;;
;2014;;;28;114;114;1116;L’exil, une patrie de la pensée;2014-11-19 08:00:16;2014-11-19 07:59:26;#Christophe Premat;#Philosophie #Politique et société;Marcello Vitali-Rosati;;
ph2;2014;;;29;114;114;1118;Le numérique, une opportunité pour diffuser la francophonie dans le monde ?;2014-11-21 04:30:47;2014-11-21 07:52:25;# Sens Public;#focus #Monde numérique #Politique et société #Europe #Éducation et enseignement #Internet;Marcello Vitali-Rosati;;
;2014;;;30;114;114;1119;La guerre séculaire contre l’environnement;2014-12-01 06:53:00;2014-12-01 10:20:54;#Jean-Jacques Delfour;#Politique et société #France;Marcello Vitali-Rosati;;
;2014;;;31;113;113;1062;La Patagonia sin represas.  Entrevista con Hernán Sandoval, cofundador de « Patagonia Sin Represas »;2014-02-11 05:15:00;2014-08-25 06:32:44;#Hernán  Sandoval #Pierre-Raphaël Gac #Javiera Belmar;#Amérique latine #Politique et société #Sciences et environnement;Marcello Vitali-Rosati;;
;2014;;;32;113;113;1061;La Patagonie sans barrages. Entretien avec Hernán Sandoval, co-fondateur de « Patagonia sin Represas »;2014-02-12 05:05:00;2014-08-25 06:29:59;#Hernán  Sandoval #Pierre-Raphaël Gac #Javiera Belmar;#Amérique latine #Politique et société #Sciences et environnement #Écologie;Marcello Vitali-Rosati;;
;2014;;;33;113;113;1068;L'Union européenne, entre l'ouverture graduée de certains marchés et une dose de protectionnisme;2014-05-22 10:01:00;2014-08-25 07:07:55;#Gérard Wormser #Christophe Premat;#Histoire #Philosophie #Politique et société #Europe;Marcello Vitali-Rosati;;
